Item_Id,App_Name,Title,Release_Date,Release_Year,Price,Genres,Specs,Early_Access,Developer,Publisher
97100,Section Prejudice,Section 8®: Prejudice™,2011-04-05,2011,9.99,Action,Single-player,False,Timegate Studios,Atari
35480,Dwarfs,Dwarfs!?,2011-04-05,2011,9.99,"Strategy,  Indie,  Casual","Single-player, Steam Achievements, Stats, Steam Leaderboards",False,Power Of,Tripwire Interactive
104200,Beep,BEEP,2011-06-05,2011,1.99,"Adventure,  Indie","Single-player, Steam Trading Cards",False,Big Fat Alien,Big Fat Alien
99400,Garshasp The Monster Slayer,Garshasp: The Monster Slayer,2011-09-05,2011,4.99,"Action,  Indie","Single-player, Steam Achievements, Partial Controller Support",False,Dead Mage,Digital Dragon
92000,Hydrophobia Prophecy,Hydrophobia: Prophecy,2011-09-05,2011,4.99,"Action,  Adventure,  Indie,  Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Dark Energy Digital Ltd,Dark Energy Digital Ltd
105100,Lume,Lume,2011-09-05,2011,5.99,"Adventure,  Casual,  Indie",Single-player,False,State Of Play Games,State Of Play Games
22350,Brink,BRINK,2011-09-05,2011,0.0,"Action,  Free to Play","Single-player, Multi-player, Co-op, Steam Achievements, Steam Cloud, Steam Leaderboards",False,Splash Damage,Bethesda Softworks
46500,Syberia,Syberia,2002-01-09,2002,12.99,"Adventure,  Casual","Single-player, Steam Trading Cards",False,Microids,Microids
42902,Hearts Of Iron Iii Semper Fi Dies Irae Gtterdmmerung,Hearts of Iron III Semper Fi: Dies Irae Götterdämmerung,2011-10-05,2011,0.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,Paradox Development Studio,Paradox Interactive
45450,Fortix,Fortix 2,2011-06-05,2011,1.99,"Casual,  Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards",False,Nemesys Games,Nemesys Games
9970,Star Raiders,Star Raiders,2011-11-05,2011,9.99,Action,"Single-player, Partial Controller Support",False,Incinerator Studios,Atari
99700,Nightsky,NightSky,2011-01-03,2011,9.99,"Casual,  Indie,  Strategy",Single-player,False,Nicalis Inc,Nicalis Inc
92800,Spacechem,SpaceChem,2011-02-03,2011,9.99,"Indie,  Simulation","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards",False,Zachtronics,Zachtronics
99610,Civilization V Civ And Scenario Pack Polynesia,Civilization V - Civ and Scenario Pack: Polynesia,2011-03-03,2011,4.99,Strategy,"Single-player, Multi-player, Downloadable Content, Steam Achievements, Steam Cloud",False,Firaxis Gamesaspyr Mac Linux,K Games Aspyr Mac Linux
71260,Space Channel Part,Space Channel 5: Part 2,2011-04-03,2011,7.99,Action,"Single-player, Multi-player, Co-op, Partial Controller Support",False,Sega,Sega
71240,Sega Bass Fishing,SEGA Bass Fishing,2011-04-03,2011,7.99,"Sports,  Simulation","Single-player, Partial Controller Support",False,Sega,Sega
71230,Crazy Taxi,Crazy Taxi,2011-04-03,2011,7.99,"Action,  Racing","Single-player, Partial Controller Support",False,Sega,Sega
71250,Sonic Adventure Dx,Sonic Adventure DX,2011-04-03,2011,7.99,nan,"Single-player, Partial Controller Support",False,Sega,Sega
901249,The Settlers Paths To A Kingdom Deluxe Gold Edition,The Settlers 7: Paths to a Kingdom: Deluxe Gold Edition,2011-10-03,2011,19.99,Strategy,"Single-player, Multi-player",False,Blue Byte,Ubisoft
73030,Magicka Wizards Survival Kit,Magicka: Wizard's Survival Kit,2011-08-03,2011,0.99,"Action,  RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Downloadable Content, Steam Achievements, Partial Controller Support, Steam Leaderboards",False,Arrowhead Game Studios,Paradox Interactive
73071,Majesty Battles Of Ardania,Majesty 2: Battles of Ardania,2011-09-03,2011,4.99,"Strategy,  Simulation","Single-player, Multi-player, Downloadable Content",False,Cinoco,Paradox Interactive
73041,Majesty Monster Kingdom,Majesty 2: Monster Kingdom,2011-09-03,2011,4.99,"Strategy,  Simulation","Single-player, Multi-player, Downloadable Content",False,Cinoco,Paradox Interactive
63000,Hoard,HOARD,2011-04-04,2011,9.99,"Action,  Casual,  Indie,  Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Cloud, Valve Anti-Cheat enabled, Stats, Steam Leaderboards",False,Big Sandwich Games,Big Sandwich Games
39190,Dungeon Siege,Dungeon Siege,2002-05-04,2002,6.99,RPG,Single-player,False,Gas Powered Games,Square Enix
63500,Swords And Soldiers Hd,Swords and Soldiers HD,2010-02-12,2010,9.99,"Action,  Strategy,  Indie,  Casual","Single-player, Multi-player, Steam Achievements, Valve Anti-Cheat enabled, Steam Leaderboards",False,Ronimo Games,Ronimo Games
24963,Battlefield Bad Company Specact Kit Upgrade,Battlefield Bad Company 2: SPECACT Kit Upgrade,2010-03-12,2010,5.99,Action,"Single-player, Multi-player, Downloadable Content, Steam Achievements",False,Dice,Electronic Arts
78000,Bejeweled,Bejeweled® 3,2010-07-12,2010,4.99,"Strategy,  Casual","Single-player, Steam Achievements",False,Popcap Games Inc,Popcap Games Inc
38720,Rush,RUSH,2010-03-12,2010,4.99,"Casual,  Indie,  Strategy","Single-player, Steam Achievements, Steam Cloud",False,Two Tribes,Two Tribes Publishing
48950,Greed Corp,Greed Corp,2010-10-12,2010,9.99,Strategy,"Single-player, Multi-player, Steam Achievements, Steam Cloud, Steam Leaderboards",False,Vanguard Games,Vanguard Entertainment Group
90400,Blue Toad Murder Files The Mysteries Of Little Riddle,Blue Toad Murder Files™: The Mysteries of Little Riddle,2010-03-12,2010,4.49,"Adventure,  Casual","Single-player, Shared/Split Screen",False,Relentless Software,Relentless Software
8500,Eve Online,EVE Online,2003-06-05,2003,0.0,"Action,  Free to Play,  Massively Multiplayer,  RPG,  Strategy","Multi-player, Online Multi-Player, MMO, Co-op, Online Co-op, Steam Trading Cards",False,Ccp,Ccp
43013,Front Mission Evolved Weapon Pack,Front Mission Evolved: Weapon Pack 2,2010-09-11,2010,2.99,Action,Downloadable Content,False,Double Helix Games,Square Enix Eidos Interactive
9980,The Undergarden,The UnderGarden,2010-10-11,2010,6.99,Casual,Single-player,False,Artech Studios,Retroism
90500,Guardians Of Graxia,Guardians of Graxia,2010-10-11,2010,4.99,Strategy,"Single-player, Steam Achievements",False,Petroglyph,Petroglyph
41805,Gratuitous Space Battles The Nomads,Gratuitous Space Battles: The Nomads,2010-11-11,2010,5.99,"Strategy,  Indie,  Simulation","Single-player, Multi-player, Downloadable Content",False,Positech Games,Positech Games
23600,Depths Of Peril,Depths of Peril,2007-05-09,2007,9.99,"Indie,  RPG,  Strategy",Single-player,False,Soldak Entertainment,Soldak Entertainment
24650,Trainz Settle And Carlisle,Trainz Settle and Carlisle,2010-01-10,2010,19.99,Simulation,Single-player,False,Nv Games,Nv Games
8970,Axel Pixel,Axel &amp; Pixel,2010-06-10,2010,4.99,Indie,"Single-player, Steam Achievements",False,Silver Wish Games,K Play
35417,Killing Floor Postmortem Character Pack,Killing Floor: PostMortem Character Pack,2010-07-10,2010,7.99,Action,"Single-player, Multi-player, Co-op, Downloadable Content",False,Tripwire Interactive,Tripwire Interactive
25010,Lugaru Hd,Lugaru HD,2005-01-01,2005,9.99,Action,Single-player,False,Wolfire Games,Wolfire Games
70500,Diamond Dan,Diamond Dan,2010-08-10,2010,0.99,"Action,  Adventure,  Indie,  Casual","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Grendelgames,Grendelgames
38920,Rhythm Zone Mesh Visualizer Dlc,Rhythm Zone Mesh Visualizer DLC,2010-08-10,2010,0.99,"Indie,  Casual","Single-player, Multi-player, Downloadable Content, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards",False,Sonic Boom Games,Sonic Boom Games
38921,Rhythm Zone Revolution Visualizer Dlc,Rhythm Zone Revolution Visualizer DLC,2010-08-10,2010,0.99,"Indie,  Casual","Single-player, Multi-player, Downloadable Content, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards",False,Sonic Boom Games,Sonic Boom Games
63110,Alter Ego,Alter Ego,2010-03-08,2010,9.99,Adventure,Single-player,False,Bitcomposer Games,Viva Media
63650,Uru Complete Chronicles,URU: Complete Chronicles,2004-07-07,2004,9.99,"Adventure,  Casual",Single-player,False,Cyan Worlds,Cyan Worlds
60700,Power Of Defense,Power of Defense,2010-04-08,2010,9.99,"Strategy,  Indie","Single-player, Multi-player, Steam Achievements",False,Sdk,Sdk
60800,Numen Contest Of Heroes,Numen: Contest of Heroes,2010-03-06,2010,7.99,RPG,Single-player,False,Cinemax Sro,Cinemax Sro
42890,Sword Of The Stars Complete Collection,Sword of the Stars: Complete Collection,2008-03-10,2008,9.99,Strategy,"Single-player, Multi-player, Online Multi-Player",False,Kerberos Productions Inc,Paradox Interactive
42900,Hearts Of Iron Iii Semper Fi,Hearts of Iron III: Semper Fi,2010-07-06,2010,4.99,Strategy,"Multi-player, Co-op",False,Paradox Development Studio,Paradox Interactive
33680,Eversion,eversion,2010-07-06,2010,4.99,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards",False,Zaratustra Productions,Zaratustra Productions
33320,Prince Of Persia The Forgotten Sands,Prince of Persia: The Forgotten Sands™,2010-08-06,2010,9.99,"Action,  Adventure",Single-player,False,Ubisoft Montreal,Ubisoft
58200,Jolly Rover,Jolly Rover,2010-07-06,2010,9.99,"Adventure,  Indie,  Casual","Single-player, Steam Achievements, Steam Cloud",False,Brawsome,Brawsome
18509,Defense Grid Resurgence Map Pack,Defense Grid: Resurgence Map Pack 2,2010-09-06,2010,0.99,"Strategy,  Indie","Single-player, Downloadable Content, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards",False,Hidden Path Entertainment,Hidden Path Entertainment
22510,Spectromancer League Of Heroes,Spectromancer - League of Heroes,2010-11-06,2010,9.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,Apus Softwarethree Donkeys Llc,Three Donkeys Llc
39650,The Guild Ii,The Guild II,2006-12-10,2006,9.99,"Simulation,  Strategy",Single-player,False,Head Studios,Thq Nordic
47120,Escape From Paradise,Escape From Paradise 2,2009-04-09,2009,9.99,Action,Single-player,False,Gogiii,Iwin
24447,King Arthur The Saxons,King Arthur: The Saxons,2010-08-07,2010,3.99,"Strategy,  RPG","Single-player, Multi-player, Downloadable Content",False,Neocoregames,Paradox Interactive
46370,Rig N Roll,Rig n Roll,2010-04-06,2010,4.99,Simulation,"Single-player, Steam Cloud",False,Softlabnsk,C Company
46360,Theatre Of War Kursk,Theatre of War 2: Kursk 1943,2010-09-03,2010,4.99,"Simulation,  Strategy","Single-player, Multi-player, Steam Cloud, Includes level editor",False,C Company,C Company
25620,Eschalon Book Ii,Eschalon: Book II,2010-12-05,2010,5.99,"Indie,  RPG",Single-player,False,Basilisk Games,Basilisk Games
47000,Elements,4 Elements,2008-03-09,2008,3.99,"Adventure,  Casual","Single-player, Steam Achievements, Steam Leaderboards",False,Playrix Entertainment,Playrix Entertainment
300,Day Of Defeat Source,Day of Defeat: Source,2010-12-07,2010,9.99,Action,"Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Valve Anti-Cheat enabled, Stats, Includes Source SDK",False,Valve,Valve
46440,Future Wars,Future Wars,2010-07-04,2010,4.99,Strategy,"Single-player, Multi-player, Shared/Split Screen",False,Headup Games Radon Labs,Headup Games
24960,Battlefield Bad Company,Battlefield: Bad Company™ 2,2010-02-03,2010,19.99,Action,"Single-player, Multi-player",False,Dice,Electronic Arts
40100,Supreme Commander,Supreme Commander 2,2010-01-03,2010,12.99,Strategy,"Single-player, Multi-player, Steam Achievements, Stats, Steam Leaderboards",False,Gas Powered Games,Square Enix
46260,Star Wolves Civil War,Star Wolves 3: Civil War,2010-02-03,2010,4.99,"RPG,  Strategy","Single-player, Steam Trading Cards, Steam Cloud",False,Elite Games Team,C Company
46270,Star Wolves,Star Wolves,2010-02-03,2010,3.99,"RPG,  Strategy","Single-player, Steam Cloud",False,Xbow Software,C Company
34190,Sonic Sega Allstars Racing,Sonic &amp; SEGA All-Stars Racing,2010-03-03,2010,9.99,Racing,Single-player,False,Sumo Digital,Sega
33230,Assassins Creed Deluxe Edition,Assassin's Creed 2 Deluxe Edition,2010-09-03,2010,19.99,"Action,  Adventure",Single-player,False,Ubisoft Montreal,Ubisoft
46280,Star Wolves,Star Wolves 2,2010-02-03,2010,3.99,"RPG,  Strategy",Single-player,False,Xbow Software,C Company
20570,Warhammer Dawn Of War Ii Chaos Rising,"Warhammer® 40,000: Dawn of War® II Chaos Rising",2010-10-03,2010,19.99,Strategy,"Single-player, Multi-player, Co-op, Steam Cloud",False,Relic Entertainmentferal Interactive Maclinux,Sega Feral Interactive Maclinux
50960,Mystery Case Files Huntsville,Mystery Case Files: Huntsville™,2005-01-01,2005,9.99,Casual,Single-player,False,Big Fish Games,Big Fish Games
7340,Azada,Azada,2008-05-02,2008,9.99,"Casual,  Indie",Single-player,False,Big Fish Games,Big Fish Games
46700,Ironclads American Civil War,Ironclads: American Civil War,2009-08-01,2009,9.99,Strategy,Single-player,False,Totem Games,Strategy First
46710,Ironclads High Seas,Ironclads: High Seas,2009-10-11,2009,9.99,Strategy,Single-player,False,Totem Games,Strategy First
10195,Call Of Duty Modern Warfare Stimulus Package,Call of Duty®: Modern Warfare® 2 Stimulus Package,2010-04-05,2010,14.99,Action,"Multi-player, Downloadable Content, Steam Cloud, Valve Anti-Cheat enabled",False,Infinity Wardaspyr Mac,Activision Aspyr Mac
40940,Borderlands Mad Moxxis Underdome Riot,Borderlands: Mad Moxxi's Underdome Riot,2010-07-01,2010,9.99,"Action,  RPG","Single-player, Multi-player, Co-op, Downloadable Content, Steam Achievements, Steam Cloud",False,Gearbox Software,K Games
18820,Zero Gear,Zero Gear,2010-12-01,2010,4.99,"Action,  Indie,  Racing,  Sports","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats",False,Brian Cronin,Brian Cronin
45100,Secret Of The Magic Crystals,Secret of the Magic Crystals,2010-03-02,2010,4.99,"Casual,  Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Artery Games,Artery Games
10608,Empire Total War Elite Units Of The East,Empire: Total War™ - Elite Units of the East,2010-08-02,2010,2.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,The Creative Assemblyferal Interactive Macferal Interactive Linux,Sega Feral Interactive Mac Feral Interactive Linux
39110,Season Of Mystery The Cherry Blossom Murders,SEASON OF MYSTERY: The Cherry Blossom Murders,2010-03-02,2010,4.99,Casual,"Single-player, Steam Achievements",False,Square Enix,Square Enix
8850,Bioshock,BioShock® 2,2010-09-02,2010,19.99,Action,"Single-player, Multi-player, Steam Achievements, Full controller support",False,K Marink Chinadigital Extremesk Australiaferal Interactive Mac,K Games Feral Interactive Mac
45720,Lost Planet Extreme Condition Colonies Edition,Lost Planet: Extreme Condition Colonies Edition,2010-11-02,2010,19.99,"Action,  Adventure","Single-player, Multi-player, Cross-Platform Multiplayer, Partial Controller Support",False,Capcom Co Ltd,Capcom
47500,Mishap An Accidental Haunting,Mishap: An Accidental Haunting,2010-11-02,2010,4.99,Casual,Single-player,False,Virtual Prophecy Entertainment,Namco Networks America Inc
41700,Stalker Call Of Pripyat,S.T.A.L.K.E.R.: Call of Pripyat,2010-11-02,2010,19.99,"Action,  RPG","Single-player, Multi-player",False,Gsc Game World,Gsc Game World
47520,The Otherside Realm Of Eons,The Otherside: Realm of Eons,2010-11-02,2010,4.99,Casual,Single-player,False,Vogat Interactive,Namco Networks America Inc
44200,Galcon Fusion,Galcon Fusion,2010-11-02,2010,9.99,"Indie,  Strategy","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud",False,Hassey Enterprises Inc,Hassey Enterprises Inc
22310,Rogue Warrior,Rogue Warrior,2009-01-12,2009,4.99,Action,"Single-player, Multi-player, Steam Achievements, Steam Cloud, Steam Leaderboards",False,Rebellion,Bethesda Softworks
42930,Elven Legacy Magic,Elven Legacy: Magic,2009-03-12,2009,1.99,Strategy,"Single-player, Steam Cloud",False,Cinoco,C Company
41300,Altitude,Altitude,2009-04-12,2009,0.0,"Action,  Free to Play,  Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Stats, Includes level editor",False,Nimbly Games,Nimbly Games
12480,Th Company Roots Of Terror,9th Company: Roots Of Terror,2009-03-12,2009,9.99,Strategy,Single-player,False,Noviy Disklesta Studios Inc,Strategy First
10607,Empire Total War Elite Units Of America,Empire: Total War™ - Elite Units of America,2009-07-12,2009,2.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,The Creative Assemblyferal Interactive Macferal Interactive Linux,Sega Feral Interactive Mac Feral Interactive Linux
25899,Hearts Of Iron Iii Soviet Music Pack Dlc,Hearts of Iron III: Soviet Music Pack DLC,2009-08-12,2009,0.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,Paradox Interactive,Paradox Interactive
25897,Hearts Of Iron Iii Japanese Infantry Pack Dlc,Hearts of Iron III: Japanese Infantry Pack DLC,2009-08-12,2009,0.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,Paradox Interactive,Paradox Interactive
25898,Hearts Of Iron Iii Soviet Pack Dlc,Hearts of Iron III: Soviet Pack DLC,2009-08-12,2009,0.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,Paradox Interactive,Paradox Interactive
25896,Hearts Of Iron Iii German Infantry Pack Dlc,Hearts of Iron III: German Infantry Pack DLC,2009-08-12,2009,0.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,Paradox Interactive,Paradox Interactive
42820,East India Company Battle Of Trafalgar,East India Company: Battle of Trafalgar,2009-08-12,2009,4.99,Strategy,"Single-player, Downloadable Content",False,Nitro Games,Nitro Games
8990,Borderlands The Zombie Island Of Dr Ned,Borderlands: The Zombie Island of Dr. Ned,2009-08-12,2009,9.99,"Action,  RPG","Single-player, Multi-player, Co-op, Downloadable Content, Steam Achievements, Steam Cloud",False,Gearbox Software,K Games
40210,Itzazoo,ItzaZoo,2009-09-12,2009,9.99,Casual,Single-player,False,Sabi Games,Sabi Games
40720,Samorost,Samorost 2,2009-10-12,2009,4.99,"Adventure,  Casual,  Indie",Single-player,False,Amanita Design,Amanita Design
25759,Madballs Campaign Deserters Pack,Madballs Campaign Deserters Pack,2009-10-12,2009,1.99,Indie,"Single-player, Multi-player, Co-op, Downloadable Content",False,Playbrains,Playbrains
41400,Doom Rails,Doom Rails,2009-04-11,2009,2.99,"Action,  Indie","Single-player, Multi-player",False,Dream Forge Entertainment Llc,Dream Forge Entertainment Llc
31800,Nancy Drew Danger By Design,Nancy Drew®: Danger by Design,2006-11-07,2006,6.99,Adventure,Single-player,False,Her Interactive,Her Interactive
40500,Sacraboar,Sacraboar,2009-06-11,2009,2.99,"Action,  Strategy,  Indie","Single-player, Multi-player, Steam Achievements, Steam Cloud",False,Makivision Games,Makivision Games
27050,Fatale,Fatale,2009-04-11,2009,6.99,"Adventure,  Casual,  Indie",Single-player,False,Tale Of Tales,Tale Of Tales
31840,Nancy Drew Danger On Deception Island,Nancy Drew®: Danger on Deception Island,2003-01-10,2003,6.99,Adventure,Single-player,False,Her Interactive,Her Interactive
32150,Everyday Genius Squarelogic,Everyday Genius: SquareLogic,2009-09-10,2009,4.99,"Casual,  Indie,  Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards",False,Truethought,Truethought
35600,Big Brain Wolf,Big Brain Wolf,2009-05-11,2009,4.99,"Adventure,  Casual,  Strategy","Single-player, Steam Achievements",False,Frima,Frima
12830,Operation Flashpoint Dragon Rising,Operation Flashpoint: Dragon Rising,2009-06-10,2009,9.99,Action,"Single-player, Partial Controller Support",False,Codemasters Studios,Codemasters
32420,Star Wars The Clone Wars Republic Heroes,STAR WARS™: The Clone Wars - Republic Heroes™,2009-06-10,2009,19.99,Action,"Single-player, Shared/Split Screen, Partial Controller Support",False,Krome Studios,Lucasarts Lucasfilm Disney Interactive
24410,Crusaders Thy Kingdom Come,Crusaders: Thy Kingdom Come,2009-08-10,2009,9.99,Strategy,"Single-player, Multi-player",False,Neocoregames,Paradox Interactive
32410,Lucidity,Lucidity™,2009-07-10,2009,5.99,Casual,"Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards",False,Lucasarts,Lucasarts Lucasfilm Disney Interactive
31890,Nancy Drew Secret Of The Scarlet Hand,Nancy Drew®: Secret of the Scarlet Hand,2002-04-09,2002,6.99,Action,Single-player,False,Her Interactive,Her Interactive
31850,Nancy Drew Ghost Dogs Of Moon Lake,Nancy Drew®: Ghost Dogs of Moon Lake,2002-09-11,2002,6.99,Adventure,Single-player,False,Her Interactive,Her Interactive
33550,Time Of Shadows,Time of Shadows,2009-11-09,2009,9.99,"Action,  RPG","Single-player, Multi-player",False,Skyfallen Entertainmentc Companycsoftclub,Kalypso Media Digital
32380,Star Wars Jedi Knight Dark Forces Ii,STAR WARS™ Jedi Knight: Dark Forces II,1997-09-10,1997,5.99,Action,"Single-player, Multi-player, Local Multi-Player, Partial Controller Support, Steam Cloud",False,Lucasarts,Lucasarts Lucasfilm Disney Interactive
38450,Mdk,MDK,1997-01-05,1997,9.99,Action,Single-player,False,Shiny Entertainment,Interplay Inc
16465,Fear Reborn Dlc,F.E.A.R. 2: Reborn (DLC),2009-03-09,2009,54.99,Action,"Single-player, Multi-player, Downloadable Content",False,Monolith Productions Inc,Warner Bros Interactive Entertainment
15520,Aaaaaa A Reckless Disregard For Gravity,AaAaAA!!! - A Reckless Disregard for Gravity,2009-03-09,2009,9.99,"Action,  Indie,  Sports","Single-player, Steam Achievements, Steam Leaderboards",False,Dejobaan Games Llc,Dejobaan Games Llc
37800,Quantz,Quantz,2009-03-09,2009,9.99,"Indie,  Casual","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards",False,Gamerizon,Gamerizon
38460,Mdk,MDK 2,2000-01-05,2000,9.99,Action,Single-player,False,Bioware Corporation,Interplay Inc
24028,Train Simulator Rascal Cottonwood Route Addon,Train Simulator: Rascal &amp; Cottonwood Route Add-On,2009-04-09,2009,24.99,Simulation,"Single-player, Downloadable Content",False,All Aboard,Dovetail Games Trains
11130,Sherlock Holmes The Mystery Of The Mummy,Sherlock Holmes: The Mystery of the Mummy,2008-01-11,2008,0.0,Adventure,Single-player,False,Frogwares,Frogwares
20550,Red Faction Ii,Red Faction II,2003-09-04,2003,9.99,"Action,  Strategy","Single-player, Steam Cloud",False,Volition Inc,Thq Nordic
25890,Hearts Of Iron Iii,Hearts of Iron III,2009-07-08,2009,9.99,Strategy,"Single-player, Multi-player, Co-op, Steam Trading Cards",False,Paradox Development Studio,Paradox Interactive
25970,Hearts Of Iron Iii Dlc German Sprite Pack,Hearts of Iron III: DLC - German Sprite Pack,2009-07-08,2009,0.99,Strategy,"Multi-player, Co-op, Downloadable Content",False,Paradox Interactive,Paradox Interactive
25892,Hearts Of Iron Iii Us Pack Dlc,Hearts of Iron III: US Pack DLC,2009-07-08,2009,0.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,Paradox Interactive,Paradox Interactive
37220,Cooking Dash,Cooking Dash®,2009-12-08,2009,9.99,Simulation,Single-player,False,Aliasworlds Entertainment,Playfirst
37210,Chocolatier Decadence By Design,Chocolatier®: Decadence by Design™,2009-12-08,2009,9.99,Simulation,Single-player,False,Big Splash Games Llc,Playfirst
37240,Diner Dash Hometown Hero,Diner Dash:® Hometown Hero™,2009-12-08,2009,9.99,Simulation,Single-player,False,Playfirst,Playfirst
37230,Diaper Dash,Diaper Dash®,2009-12-08,2009,9.99,Simulation,Single-player,False,Zemnott,Playfirst
34410,Death To Spies Moment Of Truth,Death to Spies: Moment of Truth,2009-07-08,2009,6.99,Action,"Single-player, Steam Cloud",False,Haggard Games,C Company
37270,Wandering Willows,Wandering Willows™,2009-12-08,2009,14.99,"Adventure,  RPG",Single-player,False,Playfirst,Playfirst
37290,Zenerchi,Zenerchi®,2009-12-08,2009,9.99,Casual,Single-player,False,Red Rocket Games,Playfirst
37260,Emerald City Confidential,Emerald City Confidential™,2009-12-08,2009,9.99,Adventure,Single-player,False,Wadjet Eye Games,Playfirst
37280,Wedding Dash Rings Around The World,Wedding Dash® 2: Rings Around the World,2009-12-08,2009,9.99,Simulation,Single-player,False,Sarbakan,Playfirst
31870,Nancy Drew Dossier Lights Camera Curses,"Nancy Drew® Dossier: Lights, Camera, Curses!",2008-01-11,2008,6.99,"Adventure,  Casual",Single-player,False,Her Interactive,Her Interactive
31910,Nancy Drew The Haunting Of Castle Malloy,Nancy Drew®: The Haunting of Castle Malloy,2009-01-03,2009,6.99,Adventure,Single-player,False,Her Interactive,Her Interactive
12650,Fetch It Again,Fetch It Again,2008-09-09,2008,6.99,"Casual,  Simulation",Single-player,False,Dtp Young Entertainment Gmbh Amp Co Kg,Valusoft Retroism
12670,Mission Runway,Mission Runway,2008-07-04,2008,9.99,Simulation,Single-player,False,Virtual Playground,Valusoft Retroism
32340,Loom,LOOM™,1990-01-01,1990,5.99,Adventure,"Single-player, Steam Cloud",False,Lucasarts,Lucasarts Lucasfilm Disney Interactive
6000,Star Wars Republic Commando,STAR WARS™ Republic Commando™,2005-01-03,2005,9.99,Action,"Single-player, Multi-player, Local Multi-Player, Steam Cloud",False,Lucasarts,Lucasarts Lucasfilm Disney Interactive
6040,The Dig,The Dig®,1995-01-11,1995,5.99,Adventure,"Single-player, Steam Cloud",False,Lucasarts,Lucasarts
32640,Delta Force Land Warrior,Delta Force Land Warrior,2000-07-11,2000,9.99,Action,"Single-player, Multi-player",False,Novalogic,Novalogic Thq Nordic
32610,Delta Force Xtreme,Delta Force Xtreme 2,2009-02-06,2009,19.99,Action,"Single-player, Multi-player",False,Novalogic,Novalogic Thq Nordic
35700,Trine Enchanted Edition,Trine Enchanted Edition,2009-02-07,2009,14.99,"Action,  Adventure,  Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor",False,Frozenbyte,Frozenbyte
233510,Lunnye Devitsy,Lunnye Devitsy,2009-01-07,2009,4.99,"Casual,  Indie","Single-player, Full controller support, Steam Trading Cards",False,Boss Baddie,Boss Baddie
32720,F Multirole Fighter,F-16 Multirole Fighter,1998-06-10,1998,9.99,Simulation,"Single-player, Multi-player",False,Novalogic,Novalogic Thq Nordic
26900,Crayon Physics Deluxe,Crayon Physics Deluxe,2009-07-01,2009,19.99,"Casual,  Indie",Single-player,False,Kloonigames,Kloonigames
7830,Men Of War,Men of War™,2009-06-05,2009,4.99,Strategy,"Single-player, Multi-player, Steam Cloud, Includes level editor",False,Best Way,C Company Csoftclub
8170,Battlestations Pacific,Battlestations Pacific,2009-12-05,2009,8.99,"Action,  Strategy","Single-player, Multi-player, Partial Controller Support",False,Eidos Studio Hungary,Square Enix
16720,Velvet Assassin,Velvet Assassin,2009-01-05,2009,4.99,Action,"Single-player, Partial Controller Support",False,Replay Studios,Missing Link Games
3590,Plants Vs Zombies Goty Edition,Plants vs. Zombies GOTY Edition,2009-05-05,2009,4.99,Strategy,"Single-player, Steam Achievements",False,Popcap Games Inc,Popcap Games Inc
18700,And Yet It Moves,And Yet It Moves,2009-02-04,2009,9.99,"Action,  Indie","Single-player, Steam Achievements, Partial Controller Support",False,Broken Rules,Broken Rules
27200,Summer Athletics,Summer Athletics,2008-04-07,2008,19.99,Sports,"Single-player, Multi-player, Co-op",False,Games,Dtp Entertainment
